study,year,sse_model,model_no,trait_level_1,trait_level_2,trait_level_3,trait_level_4,trait_level_5,trait_level_6,character_state,putative_ancestral_state,clade,level,order,family,div_inc,sp_inc,ext_inc,no_markers,no_plastid,no_nuclear,no_mito,age,age_inferred,tips,perc_sampling,sampling_per_state,samples_per_state,transition_direction,transition_rate,div_rate
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Epiphyte,0,Bromeliaceae,Family,Poales,Bromeliaceae,1,1,0,7,7,0,0,22.7,1,26,0.008280254777,,5,,,1.176
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Terrestrial,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,21,,,0.221
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,2,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Non-tank habit,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,21,,,0.293
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,2,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Tank habit,0,Bromeliaceae,Family,Poales,Bromeliaceae,1,1,0,7,7,0,0,22.7,1,26,0.008280254777,,5,,,0.87
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,3,Extrinsic,Habitat,Soil,Soil,Soil,Soil,Fertile Andean soils,0,Bromeliaceae,Family,Poales,Bromeliaceae,1,1,1,7,7,0,0,22.7,1,26,0.008280254777,,9,,,0.184
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,3,Extrinsic,Habitat,Soil,Soil,Soil,Soil,Other soils,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,17,,,0.116
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,4,Intrinsic,Vegetative,Physiology,Photosynthesis,Photosynthesis,Photosynthesis,C3,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,18,,,
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,4,Intrinsic,Vegetative,Physiology,Photosynthesis,Photosynthesis,Photosynthesis,CAM,0,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,8,,,
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,5,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Avian pollination,0,Bromeliaceae,Family,Poales,Bromeliaceae,1,1,0,7,7,0,0,22.7,1,26,0.008280254777,,13,,,0.87
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,5,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Non-avian pollination,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,13,,,0.293
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,6,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Non-seed entangling,1,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,15,,,
Givnish_et_al_2014_Adaptive_radiation_correlated_and_contingent_evol.txt,2014,BiSSE,6,Intrinsic,Reproduction,Post-mating,SeedMorpho,SeedShape,SeedShape,Seed entangling,0,Bromeliaceae,Family,Poales,Bromeliaceae,0,0,0,7,7,0,0,22.7,1,26,0.008280254777,,11,,,
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Epiphyte,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,1,1,3,3,0,0,90,1,50,0.001798496457,,23,No epiphytism TO Epiphytism,0.0007,0.1
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,1,Intrinsic,Vegetative,Growth,LifeForm,LifeForm,LifeForm,Non-epiphyte,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,27,Epiphytism TO No epiphytism,0.001,0.015
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,2,Extrinsic,Biogeography,Biome,Biome,Biome,Biome,Non-tropical,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,31,Tropical TO Non-tropical,0.0006,0.062
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,2,Extrinsic,Biogeography,Biome,Biome,Biome,Biome,Tropical,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,50,0.001798496457,,19,Non-tropical TO Tropical,0.0179,0.084
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,3,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Non-tropical cordilleras,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,,Tropical cordilleras TO Non-tropical cordilleras,0.197,-0.027
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,3,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Tropical cordilleras,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,1,1,3,3,0,0,90,1,50,0.001798496457,,,Non tropical cordilleras TO Tropical cordilleras,0.0148,0.195
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,4,Intrinsic,Vegetative,Physiology,Photosynthesis,Photosynthesis,Photosynthesis,C3,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,33,CAM TO C3,0.1323,-0.019
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,4,Intrinsic,Vegetative,Physiology,Photosynthesis,Photosynthesis,Photosynthesis,CAM,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,1,1,3,3,0,0,90,1,50,0.001798496457,,17,C3 TO CAM,0.0073,0.13
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,5,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Deceit,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,50,0.001798496457,,29,Non-deceit TO Deceit,0.0183,0.03
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,5,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Non-deceit,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,21,Deceit TO Non-deceit,0,0.053
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,6,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Euglossine bee pollination,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,50,0.001798496457,,4,Non-euglossine TO Euglossine,0.00018,0.048
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,6,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Non-euglossine bee pollination,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,46,Eiglossine TO Non-euglossine,0.0158,-0.174
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,7,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Lepidoptera,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,50,0.001798496457,,10,Non-Lepidoptera TO Lepidoptera,0.0016,0.117
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,7,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Non-lepidoptera,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,40,Lepidoptera TO Non-Lepidoptera,0,0.048
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,8,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,No pollinia,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,50,0.001798496457,,4,Pollinia TO No pollinia,0,0.025
Givnish_et_al_2015_Orchid_phylogenomics_and_multiple_drivers.txt,2015,BiSSE,8,Interactions,Pollination,Pollination,Pollination,Pollination,Pollination,Pollinia,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,50,0.001798496457,,46,No pollinia TO Pollinia,0.0046,0.074
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Australia,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Australia,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Eurasia,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,2,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Eurasia,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,1,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,3,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Africa,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,3,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Africa,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Neotropics,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,4,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Neotropics,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-North America,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,1,1,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,5,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,North America,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,1,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Pacific,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,1,1,1,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,6,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Pacific,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,7,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-South-east Asia,1,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,1,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,7,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,South-east Asia,0,Epidendroideae,Subfamily,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,99,0.0066,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,8,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Africa,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,8,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Africa,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,9,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Australia,1,Orchidaceae,Family,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,9,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Australia,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,10,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Eurasia,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,10,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Eurasia,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,11,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-North America,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,11,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,North America,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,12,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Pacific,1,Orchidaceae,Family,Asparagales,Orchidaceae,1,1,1,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,12,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Pacific,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,13,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-South-east Asia,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,1,1,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,13,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,South-east Asia,0,Orchidaceae,Family,Asparagales,Orchidaceae,1,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,14,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,ex-Neotropics,1,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Givnish_et_al_2016_Orchid_historical_biogeography_diversification_A.txt,2016,BiSSE,14,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Neotropics,0,Orchidaceae,Family,Asparagales,Orchidaceae,0,0,0,3,3,0,0,90,1,249,0.008956512356,,,,,
Goldberg_and_Igic_2012_Tempo_and_mode_in_plant_breeding_system_evolution.txt,2012,ClaSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,MatingSystem,MatingSystem,Self-compatibility,0,Solanaceae,Family,Solanales,Solanaceae,0,1,1,8,6,2,0,36,1,356,0.16,0.15,221,Self-incompatibility TO Self-compatibility,0.046,-0.18
Goldberg_and_Igic_2012_Tempo_and_mode_in_plant_breeding_system_evolution.txt,2012,ClaSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,MatingSystem,MatingSystem,Self-incompatibility,1,Solanaceae,Family,Solanales,Solanaceae,1,0,0,8,6,2,0,36,1,356,0.16,0.163,135,Self-compatibility TO Self-incompatibility,0,0.59
Goldberg_et_al_2010_Species_selection_maintains_self_incompatibility.txt,2010,BiSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,MatingSystem,MatingSystem,Self-compatibility,0,Solanaceae,Family,Solanales,Solanaceae,0,1,1,8,6,2,0,36,1,356,0.16,0.15,221,Self-incompatibility TO Self-compatibility,0.555,-0.234
Goldberg_et_al_2010_Species_selection_maintains_self_incompatibility.txt,2010,BiSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,MatingSystem,MatingSystem,Self-incompatibility,1,Solanaceae,Family,Solanales,Solanaceae,1,0,0,8,6,2,0,36,1,356,0.16,0.162,135,Self-compatibility TO Self-incompatibility TO,0,0.613
Goldberg_et_al_2011_Phylogenetic_inference_of_reciprocal_effects_betwe.txt,2011,GeoSSE,1,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Chaparral,,"Arctostaphylos,Ceanothus",Genus,Multiple,Multiple,1,1,0,1,0,1,0,49.26,1,91,0.6946564885,,74,,,
Goldberg_et_al_2011_Phylogenetic_inference_of_reciprocal_effects_betwe.txt,2011,GeoSSE,1,Extrinsic,Habitat,Habitat,Habitat,Habitat,Habitat,Forest,,"Arctostaphylos,Ceanothus",Genus,Multiple,Multiple,0,0,0,1,0,1,0,49.26,1,91,0.6946564885,,67,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Dioecy,0,Lycium,Genus,Solanales,Solanaceae,1,0,0,NA,,,,NA,0,,,,,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,1,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Other,1,Lycium,Genus,Solanales,Solanaceae,0,0,0,NA,,,,NA,0,,,,,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,2,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Hermaphrodite,1,Galium,Genus,Gentianales,Rubiaceae,1,0,0,NA,,,,NA,0,,,,,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,2,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Other,0,Galium,Genus,Gentianales,Rubiaceae,0,0,0,NA,,,,NA,0,,,,,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,3,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Hermaphrodite,0,Garcinia,Genus,Malpighiales,Clusiaceae,1,0,0,NA,,,,NA,0,,,,,,,
Goldberg_et_al_2017_Macroevolutionary_synthesis_of_flowering_plant_sex.txt,2017,BiSSE,3,Intrinsic,Reproduction,Pre-mating,BreedingSystem,SexualSystem,SexualSystem,Other,1,Garcinia,Genus,Malpighiales,Clusiaceae,0,0,0,NA,,,,NA,0,,,,,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,HiSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Mediterranean,1,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,3,2,1,0,44,1,336,,,203,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,HiSSE,1,Extrinsic,Biogeography,GeographicRange,GeographicRange,GeographicRange,GeographicRange,Non-Mediterranean,0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,3,2,1,0,44,1,336,,,133,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,"absent from ME, with nectar spur",0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,2,2,0,3,2,1,0,44,1,336,,,,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,"absent from ME, without nectar spur",0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,3,2,1,0,44,1,336,,,,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,"Present in ME, with nectar spur",0,Antirrhineae,Tribe,Lamiales,Plantaginaceae,1,1,0,3,2,1,0,44,1,336,,,,,,
Gorospe_et_al_2020_Out_of_the_Mediterranean_Region_Worldwide_biogeog.txt,2020,MuSSE,2,Combination,Combination,Combination,Combination,Combination,Combination,"Present in ME, without nectar spur",1,Antirrhineae,Tribe,Lamiales,Plantaginaceae,0,0,0,3,2,1,0,44,1,336,,,,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,1,Extrinsic,Habitat,Climate,Climate,Climate,Climate,Air humidity,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,0,9,8,1,0,33.5,1,448,0.46,,NA,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,HiSSE,2,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Diploid,1,Allium,Genus,Asparagales,Amaryllidaceae,0,0,0,9,8,1,0,33.5,1,448,0.46,,341,,,0.1
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,HiSSE,2,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Polyploid,0,Allium,Genus,Asparagales,Amaryllidaceae,1,1,0,9,8,1,0,33.5,1,448,0.46,,60,,,0.3
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,MuHiSSE,3,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Diploid,1,Allium,Genus,Asparagales,Amaryllidaceae,0,0,,9,8,1,0,33.5,1,448,0.46,,265,,,0.05
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,MuHiSSE,3,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Diploid mixed,0,Allium,Genus,Asparagales,Amaryllidaceae,0,0,,9,8,1,0,33.5,1,448,0.46,,76,,,0.2
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,MuHiSSE,3,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Polyploid,0,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,27,,,0.5
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,MuHiSSE,3,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Polyploid mixed,0,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,33,,,0.15
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,4,Intrinsic,Reproduction,Pre-mating,FlowerMorpho,FlowerGeneral,FlowerSize,Organ size,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,NA,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,5,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Polyploid frequency,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,NA,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,6,Extrinsic,Habitat,Soil,Soil,Soil,Soil,Soil fertitility,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,NA,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,7,Extrinsic,Habitat,Climate,Climate,Climate,Climate,Temperature variability,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,NA,,,
Han_et_al_2020_Polyploidy_promotes_species_diversification_of_All.txt,2020,QuaSSE,8,Intrinsic,Genome,Ploidy,Ploidy,Ploidy,Ploidy,Polyploid diversity,NA,Allium,Genus,Asparagales,Amaryllidaceae,1,1,,9,8,1,0,33.5,1,448,0.46,,NA,,,
